year,month,day,week,팀,승패,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,R,H,E,B,홈팀,원정팀,더블헤더
2012,9,8,5,SK,승,2,0,0,0,3,0,2,4,-1,-1,-1,-1,11,17,0,5,키움,SK,0
2012,9,8,5,두산,승,1,0,0,0,1,0,0,0,0,0,0,4,6,9,0,2,두산,삼성,0
2012,9,8,5,삼성,패,0,1,0,1,0,0,0,0,0,0,0,0,2,7,1,3,두산,삼성,0
2012,9,8,5,한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,4,한화,롯데,0
2012,9,8,5,롯데,승,0,0,1,0,0,1,0,1,-1,-1,-1,-1,3,7,0,4,한화,롯데,0
2012,9,9,6,기아,패,0,3,0,0,0,0,0,0,0,0,-1,-1,3,9,1,3,기아,LG,0
2012,9,9,6,LG,승,0,0,2,0,0,0,1,0,0,1,-1,-1,4,14,1,2,기아,LG,0
2012,9,9,6,키움,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,3,0,6,키움,SK,0
2012,9,9,6,SK,승,0,0,3,1,0,0,0,0,-1,-1,-1,-1,4,5,0,4,키움,SK,0
2012,9,10,0,기아,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,6,3,1,기아,LG,0
2012,9,10,0,LG,승,0,1,4,0,1,0,0,1,-1,-1,-1,-1,7,13,0,3,기아,LG,0
2012,9,10,0,키움,패,0,1,1,2,0,0,0,0,0,-1,-1,-1,4,11,0,3,키움,삼성,0
2012,9,10,0,삼성,승,0,0,7,0,0,1,0,1,-1,-1,-1,-1,9,13,1,8,키움,삼성,0
2012,9,10,0,한화,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,0,1,한화,롯데,0
2012,9,10,0,롯데,승,1,0,0,1,2,2,0,1,-1,-1,-1,-1,7,12,0,1,한화,롯데,0
2012,9,11,1,삼성,패,0,0,0,0,2,0,0,0,0,-1,-1,-1,2,6,0,6,삼성,한화,0
2012,9,11,1,한화,승,0,0,2,4,0,1,0,4,-1,-1,-1,-1,11,11,0,5,삼성,한화,0
2012,9,11,1,두산,승,1,0,2,0,0,1,0,0,0,-1,-1,-1,4,8,0,2,두산,롯데,0
2012,9,11,1,롯데,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,1,1,두산,롯데,0
2012,9,12,2,SK,승,0,0,0,1,0,1,1,0,0,-1,-1,-1,3,10,0,6,SK,LG,0
2012,9,12,2,LG,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,4,1,SK,LG,0
2012,9,12,2,두산,승,0,0,0,0,0,3,0,0,0,-1,-1,-1,3,11,2,5,두산,키움,0
2012,9,12,2,키움,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,1,7,두산,키움,0
2012,9,12,2,삼성,패,0,0,0,0,0,0,0,2,0,-1,-1,-1,2,6,0,4,삼성,한화,0
2012,9,12,2,한화,승,1,1,0,0,0,1,0,0,-1,-1,-1,-1,3,12,0,4,삼성,한화,0
2012,9,12,2,롯데,승,0,0,0,0,0,0,0,0,3,-1,-1,-1,3,9,0,3,롯데,기아,0
2012,9,12,2,기아,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,9,0,2,롯데,기아,0
2012,9,13,3,두산,패,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,9,1,3,두산,키움,0
2012,9,13,3,키움,승,2,0,1,1,0,0,0,0,-1,-1,-1,-1,4,10,0,2,두산,키움,0
2012,9,14,4,롯데,패,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,7,0,7,롯데,기아,1
2012,9,14,4,기아,승,0,0,0,5,0,4,0,1,-1,-1,-1,-1,10,16,0,2,롯데,기아,1
2012,9,14,4,롯데,무,2,0,3,0,1,0,0,1,0,0,0,1,8,13,1,8,롯데,기아,2
2012,9,14,4,기아,무,0,0,0,1,4,0,0,0,2,0,0,1,8,14,0,8,롯데,기아,2
2012,9,14,4,한화,승,0,3,0,0,0,3,2,0,0,-1,-1,-1,8,9,0,10,한화,키움,0
2012,9,14,4,키움,패,2,0,1,0,2,0,0,0,2,-1,-1,-1,7,8,0,6,한화,키움,0
2012,9,15,5,LG,승,0,0,0,2,0,0,0,0,0,-1,-1,-1,2,5,0,2,LG,두산,0
2012,9,15,5,두산,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,0,2,LG,두산,0
2012,9,15,5,한화,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,4,0,3,한화,키움,0
2012,9,15,5,키움,승,2,0,0,0,0,0,0,1,-1,-1,-1,-1,3,7,0,3,한화,키움,0
2012,9,15,5,기아,패,0,2,0,0,3,0,0,0,0,-1,-1,-1,5,11,0,2,기아,SK,0
2012,9,15,5,SK,승,1,0,0,0,0,2,5,4,-1,-1,-1,-1,12,15,2,6,기아,SK,0
2012,9,15,5,롯데,패,0,0,0,1,0,0,0,0,1,-1,-1,-1,2,8,0,5,롯데,삼성,0
2012,9,15,5,삼성,승,0,1,0,0,0,0,1,1,-1,-1,-1,-1,3,7,1,4,롯데,삼성,0
2012,9,16,6,LG,패,0,0,2,0,0,0,0,0,3,-1,-1,-1,5,11,0,2,LG,두산,0
2012,9,16,6,두산,승,0,0,5,0,0,0,0,1,-1,-1,-1,-1,6,11,1,2,LG,두산,0
2012,9,16,6,한화,승,2,0,0,0,0,1,1,2,2,-1,-1,-1,8,13,0,13,한화,키움,0
2012,9,16,6,키움,패,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,7,2,3,한화,키움,0
2012,9,16,6,기아,승,0,0,2,0,1,0,0,0,0,-1,-1,-1,3,9,1,5,기아,SK,0
2012,9,16,6,SK,패,1,0,1,0,0,0,0,0,0,-1,-1,-1,2,6,0,5,기아,SK,0
2012,9,18,1,키움,승,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,5,0,1,키움,LG,0
2012,9,18,1,LG,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,1,1,키움,LG,0
2012,9,18,1,SK,승,0,0,0,0,0,1,0,2,0,-1,-1,-1,3,10,3,6,SK,롯데,0
2012,9,18,1,롯데,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,5,1,1,SK,롯데,0
2012,9,18,1,두산,무,0,0,0,0,0,0,0,1,1,0,0,0,2,4,1,2,두산,기아,0
2012,9,18,1,기아,무,0,0,0,2,0,0,0,0,0,0,0,0,2,8,0,4,두산,기아,0
2012,9,18,1,한화,패,0,0,0,1,0,1,0,0,0,-1,-1,-1,2,9,1,3,한화,삼성,0
2012,9,18,1,삼성,승,0,0,0,0,0,3,0,0,-1,-1,-1,-1,3,8,0,2,한화,삼성,0
2012,9,19,2,키움,승,2,0,2,0,0,0,3,0,1,-1,-1,-1,8,9,0,6,키움,LG,0
2012,9,19,2,LG,패,1,0,1,0,0,0,0,0,0,-1,-1,-1,2,6,1,1,키움,LG,0
2012,9,19,2,삼성,패,1,3,0,0,1,1,0,0,0,-1,-1,-1,6,9,0,7,삼성,한화,0
2012,9,19,2,한화,승,2,0,1,0,2,3,0,0,-1,-1,-1,-1,8,10,0,9,삼성,한화,0
2012,9,19,2,SK,승,0,1,0,0,0,0,2,0,4,-1,-1,-1,7,9,0,5,SK,롯데,0
2012,9,19,2,롯데,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,7,2,1,SK,롯데,0
2012,9,19,2,두산,승,2,0,1,0,0,0,0,0,3,-1,-1,-1,6,11,0,3,두산,기아,0
2012,9,19,2,기아,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,0,2,두산,기아,0
2012,9,20,3,한화,승,1,1,0,0,0,0,0,1,0,-1,-1,-1,3,10,1,6,한화,LG,0
2012,9,20,3,LG,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,3,1,6,한화,LG,0
2012,9,20,3,롯데,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,13,3,3,롯데,키움,0
2012,9,20,3,키움,승,0,1,0,1,1,0,0,0,-1,-1,-1,-1,3,8,1,3,롯데,키움,0
2012,9,20,3,삼성,승,0,0,0,0,1,0,0,4,0,-1,-1,-1,5,7,0,5,삼성,기아,0
2012,9,20,3,기아,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,0,4,삼성,기아,0
2012,9,21,4,롯데,패,0,2,0,0,0,0,0,0,2,-1,-1,-1,4,12,1,3,롯데,LG,0
2012,9,21,4,LG,승,0,0,0,3,1,2,0,0,-1,-1,-1,-1,6,9,1,4,롯데,LG,0
2012,9,21,4,키움,패,0,0,0,1,0,2,1,0,0,-1,-1,-1,4,7,1,3,키움,한화,0
2012,9,21,4,한화,승,0,0,0,4,0,0,0,0,1,-1,-1,-1,5,3,0,7,키움,한화,0
2012,9,21,4,삼성,승,2,0,1,0,0,0,0,2,4,-1,-1,-1,9,13,1,8,삼성,기아,0
2012,9,21,4,기아,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,8,0,3,삼성,기아,0
2012,9,22,5,SK,승,0,1,0,0,1,3,0,0,0,-1,-1,-1,5,7,1,7,SK,두산,0
2012,9,22,5,두산,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,7,0,0,SK,두산,0
2012,9,22,5,기아,패,0,0,0,2,0,2,0,0,0,-1,-1,-1,4,6,0,9,기아,키움,0
2012,9,22,5,키움,승,0,0,1,0,0,4,0,0,-1,-1,-1,-1,5,8,0,4,기아,키움,0
2012,9,22,5,롯데,패,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,6,0,0,롯데,삼성,0
2012,9,22,5,삼성,승,3,0,0,2,0,1,0,0,-1,-1,-1,-1,6,9,1,3,롯데,삼성,0
2012,9,23,6,SK,승,1,0,0,0,0,1,1,0,0,-1,-1,-1,3,6,0,2,SK,두산,0
2012,9,23,6,두산,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,7,1,1,SK,두산,0
2012,9,23,6,기아,승,2,2,0,0,1,0,0,2,0,-1,-1,-1,7,10,1,6,기아,키움,0
2012,9,23,6,키움,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,2,1,기아,키움,0
2012,9,23,6,LG,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,6,0,4,LG,롯데,0
2012,9,23,6,롯데,승,0,0,0,1,0,0,2,0,-1,-1,-1,-1,3,10,0,4,LG,롯데,0
2012,9,24,0,한화,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,3,0,2,한화,두산,0
2012,9,24,0,두산,승,0,2,0,0,0,0,0,0,-1,-1,-1,-1,2,6,0,2,한화,두산,0
2012,9,24,0,LG,승,0,0,2,0,0,0,3,0,0,-1,-1,-1,5,8,0,3,LG,SK,0
2012,9,24,0,SK,패,0,0,0,0,0,0,1,0,2,-1,-1,-1,3,9,2,3,LG,SK,0
2012,9,24,0,롯데,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,6,0,2,롯데,삼성,0
2012,9,24,0,삼성,승,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,7,1,3,롯데,삼성,0
2012,9,25,1,한화,승,0,0,0,3,0,0,0,0,0,-1,-1,-1,3,8,0,4,한화,두산,0
2012,9,25,1,두산,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,7,0,1,한화,두산,0
2012,9,25,1,LG,패,0,1,0,1,2,0,0,0,0,-1,-1,-1,4,10,0,1,LG,SK,0
2012,9,25,1,SK,승,2,3,0,1,1,0,0,0,-1,-1,-1,-1,7,13,0,3,LG,SK,0
2012,9,25,1,기아,승,0,0,2,3,0,0,0,0,0,-1,-1,-1,5,7,1,6,기아,삼성,0
2012,9,25,1,삼성,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,6,1,2,기아,삼성,0
2012,9,26,2,한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,1,1,한화,두산,0
2012,9,26,2,두산,승,1,0,0,0,0,2,0,2,-1,-1,-1,-1,5,10,0,3,한화,두산,0
2012,9,26,2,SK,승,0,2,0,1,0,0,0,1,3,-1,-1,-1,7,11,0,7,SK,키움,0
2012,9,26,2,키움,패,0,0,0,0,0,1,0,1,0,-1,-1,-1,2,8,1,2,SK,키움,0
2012,9,26,2,기아,승,0,0,0,1,0,0,0,0,2,-1,-1,-1,3,5,0,4,기아,삼성,0
2012,9,26,2,삼성,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,0,4,기아,삼성,0
2012,9,27,3,키움,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,1,3,키움,LG,0
2012,9,27,3,LG,승,0,0,0,0,1,2,0,0,-1,-1,-1,-1,3,4,0,5,키움,LG,0
2012,9,27,3,한화,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,3,0,4,한화,SK,0
2012,9,27,3,SK,승,3,0,0,0,1,0,0,0,-1,-1,-1,-1,4,7,0,2,한화,SK,0
2012,9,27,3,삼성,승,1,1,0,0,1,3,0,0,0,-1,-1,-1,6,11,0,5,삼성,롯데,0
2012,9,27,3,롯데,패,0,0,0,1,1,0,0,0,0,-1,-1,-1,2,8,2,1,삼성,롯데,0
2012,9,28,4,키움,승,3,1,0,3,2,1,0,1,0,-1,-1,-1,11,15,0,4,키움,LG,0
2012,9,28,4,LG,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,6,0,1,키움,LG,0
2012,9,28,4,두산,승,3,0,1,2,1,0,3,3,0,-1,-1,-1,13,20,0,4,두산,한화,0
2012,9,28,4,한화,패,2,0,0,0,0,0,0,1,0,-1,-1,-1,3,3,3,5,두산,한화,0
2012,9,28,4,롯데,패,0,0,0,3,0,0,0,0,0,-1,-1,-1,3,4,3,0,롯데,삼성,0
2012,9,28,4,삼성,승,0,2,0,2,0,0,2,0,-1,-1,-1,-1,6,13,0,5,롯데,삼성,0
2012,9,28,4,SK,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,2,1,4,SK,기아,0
2012,9,28,4,기아,승,0,0,3,1,0,0,2,0,-1,-1,-1,-1,6,11,1,6,SK,기아,0
2012,9,29,5,두산,패,0,0,0,0,2,0,0,1,0,-1,-1,-1,3,11,0,2,두산,LG,0
2012,9,29,5,LG,승,1,1,2,5,0,0,0,0,-1,-1,-1,-1,9,14,1,4,두산,LG,0
2012,9,29,5,키움,승,1,1,0,0,1,0,0,0,1,-1,-1,-1,4,7,0,9,키움,한화,0
2012,9,29,5,한화,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,3,1,9,키움,한화,0
2012,9,29,5,SK,승,1,0,0,3,0,0,0,3,1,-1,-1,-1,8,12,1,6,SK,기아,0
2012,9,29,5,기아,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,6,1,2,SK,기아,0
2012,9,30,6,두산,승,0,1,0,3,0,0,0,1,0,1,-1,-1,6,14,1,2,두산,LG,0
2012,9,30,6,LG,패,0,0,0,0,4,0,0,0,1,0,-1,-1,5,9,1,4,두산,LG,0
2012,9,30,6,삼성,승,2,0,1,1,3,0,0,0,2,-1,-1,-1,9,13,0,5,삼성,키움,0
2012,9,30,6,키움,패,1,0,4,0,0,0,0,0,0,-1,-1,-1,5,7,0,3,삼성,키움,0
2012,9,30,6,롯데,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,1,롯데,기아,0
2012,9,30,6,기아,승,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,2,0,3,롯데,기아,0
2012,10,1,0,삼성,승,5,1,0,0,0,1,1,1,0,-1,-1,-1,9,17,0,5,삼성,LG,0
2012,10,1,0,LG,패,0,0,2,0,0,1,0,0,0,-1,-1,-1,3,9,0,1,삼성,LG,0
2012,10,1,0,두산,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,1,0,두산,키움,0
2012,10,1,0,키움,승,0,0,0,1,0,0,0,4,-1,-1,-1,-1,5,7,0,3,두산,키움,0
2012,10,1,0,SK,승,0,0,1,1,0,1,0,0,1,-1,-1,-1,4,6,1,3,SK,한화,0
2012,10,1,0,한화,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,8,1,4,SK,한화,0
2012,10,1,0,롯데,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,1,0,롯데,기아,0
2012,10,1,0,기아,승,4,4,2,0,0,0,0,0,-1,-1,-1,-1,10,11,0,10,롯데,기아,0
2012,10,2,1,삼성,승,0,0,0,0,0,0,0,2,0,-1,-1,-1,2,8,0,4,삼성,LG,0
2012,10,2,1,LG,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,8,0,1,삼성,LG,0
2012,10,2,1,두산,승,2,0,1,0,0,0,0,0,0,-1,-1,-1,3,9,3,6,두산,키움,0
2012,10,2,1,키움,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,0,6,두산,키움,0
2012,10,2,1,SK,패,0,0,0,1,0,0,0,2,1,-1,-1,-1,4,11,1,3,SK,한화,0
2012,10,2,1,한화,승,0,1,0,1,1,0,0,0,2,-1,-1,-1,5,10,0,6,SK,한화,0
2012,10,2,1,롯데,승,0,0,0,2,2,1,4,1,0,-1,-1,-1,10,12,1,5,롯데,기아,0
2012,10,2,1,기아,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,7,0,4,롯데,기아,0
2012,10,3,2,SK,패,0,2,0,0,0,0,0,0,0,-1,-1,-1,2,6,0,2,SK,LG,0
2012,10,3,2,LG,승,0,1,0,1,0,0,1,0,-1,-1,-1,-1,3,8,1,0,SK,LG,0
2012,10,3,2,기아,승,0,0,0,2,2,1,0,0,0,-1,-1,-1,5,7,0,1,기아,한화,0
2012,10,3,2,한화,패,1,1,0,0,0,0,0,2,0,-1,-1,-1,4,10,2,10,기아,한화,0
2012,10,3,2,두산,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,4,0,0,두산,삼성,0
2012,10,3,2,삼성,승,0,1,0,1,0,1,0,0,-1,-1,-1,-1,3,8,1,3,두산,삼성,0
2012,10,4,3,키움,무,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,키움,한화,0
2012,10,4,3,한화,무,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4,키움,한화,0
2012,10,4,3,SK,패,0,0,1,0,0,0,0,1,0,-1,-1,-1,2,5,0,1,SK,삼성,0
2012,10,4,3,삼성,승,0,0,0,0,0,0,1,3,-1,-1,-1,-1,4,6,0,5,SK,삼성,0
2012,10,5,4,키움,패,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,6,1,0,키움,두산,0
2012,10,5,4,두산,승,0,2,1,0,0,0,0,1,-1,-1,-1,-1,4,8,0,1,키움,두산,0
2012,10,5,4,롯데,승,1,0,3,1,1,1,0,1,0,-1,-1,-1,8,16,1,1,롯데,SK,0
2012,10,5,4,SK,패,0,1,0,0,1,0,0,0,1,-1,-1,-1,3,10,1,6,롯데,SK,0
2012,10,5,4,삼성,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,0,2,삼성,기아,0
2012,10,5,4,기아,승,0,2,0,0,2,0,1,0,-1,-1,-1,-1,5,9,0,1,삼성,기아,0
2012,10,6,5,LG,승,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,6,0,7,LG,두산,0
2012,10,6,5,두산,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,0,LG,두산,0
2012,10,6,5,롯데,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,7,1,2,롯데,SK,0
